CASE_ID,CASE_NAME,CASE_NUMBER,CASE_TYPE,CASE_STATUS,CASE_PRIORITY
62E6DAF3-0A04-876A-1913-B6487E727667,Zeph Burt,1621072723699,Administration,New,P2
791A8E63-070C-A72A-BE39-A1AAB8379841,Preston Hayden,1683102054299,Product,Pending Input,P2
D2B64240-D8DC-516E-4327-596A2E762BEC,Devin Elliott,1674020336799,Administration,Pending Input,P3
D52BA068-CBA8-5BE1-B9F5-280E279BC603,Lionel Rojas,1605120118899,Product,New,P1
D3CB993F-C7BD-A903-5FE4-E0F9E82CFDD0,Isaac Boyd,1665052096299,Product,Closed,P1
04BB6BDB-F6E6-C238-1DC3-90ACC72836D2,Marshall Beasley,1630020342599,Product,Pending Input,P3
62423238-8449-9C20-DFD7-665E5B63E21E,Wing Barber,1654120141199,Product,Assigned,P1
C4A50D7B-2531-607D-8214-590EDD43C8EE,Allen Dale,1699010380299,Product,New,P2
D8EB9794-E869-C02B-8654-2F3EC6717750,Armando George,1654020401999,Product,Closed,P3
293341AD-DE98-535E-AA5F-378C13E3A272,Keegan Shepard,1655112718199,Product,Pending Input,P2
BDCD6861-5118-D816-DE03-5E3652F7E37D,Gannon Buckner,1637082747099,Product,Pending Input,P3
202CE17E-C036-C1DD-6454-A26722136204,Mufutau Walker,1630091338899,Administration,Pending Input,P3
FDC9878F-5A41-89A6-F51C-3903E512484A,Kaseem Kirk,1619110101299,Product,Closed,P2
DB952139-94FD-01A0-43AA-30BDBEC82CB9,Stephen Abbott,1681092899099,Product,Rejected,P1
678094A9-B44D-763C-6CF2-11F653C43BBF,Price Carter,1648072677799,Product,Pending Input,P2
3569CB28-BDDC-CAE1-BFFC-2D0E8AD28A1C,Yardley Soto,1622112897799,Product,Assigned,P1
2144796F-9409-108D-1FE2-FD6A7780964B,Wesley Rosa,1675082991499,Product,New,P1
EEA2BC2A-640C-2AFA-9CC5-21B549DECBCA,Xavier Sutton,1664071840899,Administration,Closed,P2
A175DE50-900E-F657-EFF9-21EF49351581,Jamal Miranda,1635042564999,Administration,Rejected,P3
53EE2181-3E3F-3E48-7336-B9072BFDCBD1,Talon Shannon,1672110435299,Administration,Pending Input,P3
A87B17F1-1338-A89F-F39C-1E757F629988,Driscoll Soto,1640010361599,Product,Closed,P3
114AED13-3440-5744-E36D-165B5212AE4A,Macon Booth,1601111079599,Product,Closed,P3
494B2E85-C380-1644-6A31-1A5ABD732CEA,Trevor Casey,1667100345999,Product,Assigned,P2
8485DB31-4F21-D143-C84D-E2158640B74F,Quinn Terrell,1680072115499,Product,Assigned,P1
66B594EB-56BD-0C7C-AC28-2F2A0BF3D57D,Hector Hernandez,1607030688799,Product,New,P1
3D588B7E-8024-3652-A29E-92ED9D9CB15F,Maxwell Mooney,1617022577899,Product,Pending Input,P2
58EC7BB7-BFC3-0312-AC42-7DF6F4C018E7,Ryan Holt,1694091408199,Administration,Pending Input,P2
31C2DA70-0881-5074-68ED-076E0D72FDA2,Zeph Higgins,1625011002499,Administration,Pending Input,P2
9D35CB2C-1083-50B3-C220-95338F2F6DC9,Theodore Eaton,1621102211199,Product,Closed,P1
1C9FE2C6-F607-8775-7C0B-3AB07E62E13F,Honorato Serrano,1643111227599,Product,Pending Input,P3
49C7238D-A9CA-967E-A85A-98139258674F,Kibo Dominguez,1681122934899,Administration,Pending Input,P2
ACA18B9C-5721-DAEE-0AF2-0907E134DA75,Jameson Ryan,1612022381999,Product,Closed,P2
14E9A5F8-6033-703F-526C-D12FAC3E3624,Ulric Pruitt,1620010723099,Product,Rejected,P3
FB8BA627-58EE-A4C0-5092-CC6EB91671FB,Kelly Burke,1683080367199,Administration,New,P3
9ED14ACD-C388-3060-BD65-E6D2DCFC43D4,Murphy Mitchell,1615100956699,Administration,Rejected,P2
0D1456D9-6AC3-0CE3-D3F3-8B1A27346D31,Trevor Bruce,1617051777799,Product,Rejected,P2
E93420AE-BA25-22A7-998C-483DACC33005,Chester Luna,1623040602899,Product,Rejected,P1
145AB75B-27BA-9EAA-BA86-491AF85D34C3,Dalton Dickerson,1693070584599,Administration,Closed,P3
4C1EBF38-183A-DCD9-B0EE-68D2EA7F93DD,Raymond Herring,1622081907999,Product,Pending Input,P3
629EE403-7E5A-B916-72ED-02ACE294A234,Jonas Raymond,1641033088099,Product,Closed,P2
C06B607D-942F-F5EC-EE06-2F0D95802AA0,Chester Coleman,1694042979899,Product,New,P3
9AAF48B2-29C3-56ED-851C-8FC54FF07AAC,Ralph Francis,1699012878799,Product,Pending Input,P2
C41C5B7B-3FA2-F3D8-0372-AE2D5FEA6E78,Lars Hamilton,1653101708299,Product,Assigned,P1
CB3D7779-E4F7-C2D6-09A0-9D90738329F0,Denton Fitzpatrick,1695112635099,Product,Rejected,P1
7B003B1B-30A3-6820-FB7F-05F75655BC70,Xenos Fry,1648041643999,Product,Pending Input,P2
48CB7BAA-7C37-9C9B-7F88-70B24B330669,Keefe Anderson,1663050694999,Administration,Pending Input,P3
5712F790-5079-578F-3614-03455C6E0126,Isaiah Bauer,1605102866099,Product,New,P2
7003DE23-C7B1-998C-DA84-D5F2CA400948,Kyle Walton,1659062882799,Product,Pending Input,P2
70009EB1-E42C-B65F-44FD-7806607B7FD9,Gray Torres,1621112489199,Administration,Pending Input,P3
8A30835B-6A71-C314-E644-141AE259063C,Solomon Ortiz,1615080914899,Product,Closed,P1
41B0A12F-037F-2777-696E-40487AA06775,Richard Dejesus,1606121405099,Product,Assigned,P1
405999FD-3770-523F-ABC3-66D75D6DE4C7,Connor Jackson,1620101221099,Product,Pending Input,P2
978D0B09-835F-7D1A-661A-AA40BDC173BA,Bruce Mcmillan,1645071205799,Product,Pending Input,P2
46706573-38FC-A741-254C-435F27E1405A,Allistair Randolph,1645081311599,Product,Closed,P2
BF250439-9EFC-D96E-F963-0AB040419A40,Maxwell Levy,1665062599299,Product,Pending Input,P3
43470F40-E3FC-7669-9E0D-CC4D185357D8,Salvador Hahn,1684020331599,Administration,Pending Input,P3
75F2B160-83C6-54E8-4DD0-02108D3CF4C4,Ray Snow,1609080442199,Product,Rejected,P2
A54F450B-B9B7-40B8-22B5-AD73221603F9,Brett Molina,1657121071599,Administration,Rejected,P3
06E6389E-1D3C-4F5D-3D44-88C9504ACCEF,Geoffrey Hess,1621052324099,Product,Pending Input,P2
BA000AAF-E95E-158A-7CDB-4A5BB9DA1FDB,Quamar Briggs,1689051057499,Product,Closed,P2
FA9CEA50-B7B1-0687-49A4-64B98E357602,Judah Maxwell,1662022071499,Product,New,P2
131E8904-3536-ECE0-3DB4-DE13DE335332,Lionel Jenkins,1603031888499,Administration,Pending Input,P2
4AF85B5B-0E30-F7D3-BF04-92409195158C,Moses Oneill,1661022607399,Product,Rejected,P3
64851DDB-4B51-1CFA-D046-D76B170C9208,Walker Clemons,1653062526099,Administration,Pending Input,P1
C62FBD7F-A835-1661-70D4-80950375C7AE,Caldwell Gill,1659082171499,Product,Closed,P3
C15EB524-033F-075E-E640-14B0AF493494,Graham Wyatt,1694072309199,Administration,Closed,P3
C836A65A-5DF1-4DB6-F440-F527B302202A,Brody Cochran,1650091543099,Product,New,P2
FE2FBC8A-4B24-7B7E-6809-93976073BD7B,Brendan Stewart,1637021664699,Product,Rejected,P2
B8789191-97E4-99D1-C23C-D5CA503A9EA7,Abbot Aguilar,1624070795499,Administration,Pending Input,P3
69C71DD6-0232-8B5E-9581-F83AA6CEAFA5,Julian Moody,1673071884099,Product,Closed,P2
050F44D8-8868-9ACE-25DB-E8BF08AD54EB,Thomas Anthony,1699120871399,Administration,Rejected,P2
43C0A263-DAE0-5C02-7BB7-8CE9EBC15D00,Samuel Mccall,1650040944399,Product,Pending Input,P2
25D35963-527F-3F39-2694-E620D6E7E9E6,Cooper Kane,1605080272599,Product,Rejected,P3
8CAF9F1D-204B-E420-389D-1A4EBF418904,Duncan Farrell,1690110930899,Product,Closed,P2
6911830A-87A9-4EAA-AE0D-B6E7518087FB,Raja Briggs,1672012402599,Product,Rejected,P2
A1507EB5-FC39-4752-CB21-E3B4AFB270D2,Clinton Benjamin,1605032640899,Product,Pending Input,P2
2CAB61BC-0A9B-2AF2-FBAD-946FD3755E46,Alfonso Woods,1602081548099,Product,Closed,P2
FC8FC28F-9BA6-59A6-BFBC-0DF3E07959DD,Octavius Fernandez,1671061045599,Product,Pending Input,P3
7B632F58-FF7A-A8B5-E450-A30E19971B38,Basil Lindsay,1659021792199,Product,Closed,P1
BA92D0B8-9883-2A3C-F2CB-48E2A0C9DDE4,Ulric Ware,1602090769799,Administration,Pending Input,P2
990E56FD-73E3-7AED-8841-1A61FEADF85D,Quamar Ortiz,1662112941899,Product,Assigned,P1
EAAFEC99-A5A7-4524-10C3-9A02057E6D0C,Graham Wolf,1693101550199,Product,Pending Input,P2
C138C712-843D-437D-48C2-70E162FF52BA,Reed Vang,1617031954999,Product,Closed,P2
D33C3E60-858B-ED98-31A2-1B19B7610952,Rooney Odom,1677021126999,Product,Closed,P2
3BB71A52-E397-BCD5-304E-5FB23E0FA9D0,Beck Houston,1660091555999,Product,Pending Input,P2
A6EAF5E3-245B-AA14-8945-8E859A657759,Stone Forbes,1628102820399,Product,Assigned,P2
07899CB0-79B9-F638-F278-BCFDAD8AAA47,Dalton Vasquez,1601081719099,Administration,Pending Input,P3
64FDADC3-DE77-E6B8-3D82-37A00BB82290,Conan Miles,1615080928199,Product,Pending Input,P3
478E39FB-ACD9-4EBD-CE18-E57ABF295E72,Amery Robinson,1674032339199,Product,Pending Input,P1
51A3E6E5-2DA3-67DA-5F26-CBD1263675CF,Michael Campbell,1604122283699,Product,Pending Input,P2
7E8A8F87-46B4-642B-F202-8C5809C3C2C0,Erasmus Washington,1628092674199,Administration,Closed,P2
032CCDFD-FFE7-DC35-3C63-073B97FA5F79,Shad Strickland,1685122722299,Product,Closed,P2
8CC9E946-1B97-34F6-E0C0-C6E1CD708E2D,Hector Alford,1698040915899,Product,Pending Input,P2
704B8B6E-BC1D-B920-6E43-61644772A3AF,Damian Powell,1602010420299,Product,Pending Input,P3
411EA30F-C9D0-895E-853C-38DB70586DB6,Laith Gross,1660052584599,Product,Rejected,P2
0F12E906-6F21-DB50-B048-E8D901F92471,Owen Hatfield,1616032961399,Product,Pending Input,P2
FBA66F2E-A75E-965B-9DB1-7D1ED70BC373,Zeph Lang,1651120911999,Product,Pending Input,P3
D47A0B46-93C3-24F1-E879-B1C5EBB92F80,Xenos Baird,1637052069399,Product,Closed,P2
9229CD3C-7A0B-2760-B323-7C5A8C7A743B,Elmo Mclean,1689040425499,Product,Assigned,P2
9AD1EB9E-25A1-567A-47D7-B64E6B1ED9CE,Alexander Mason,1632080118699,Product,Pending Input,P2
5107BDA3-CCB3-286F-B6D9-C52F8DFE55FC,Graiden Jimenez,1625020531999,Product,Pending Input,P2
7CEB5798-DD60-0490-6176-2C94B1A0442C,Branden Nieves,1645070576899,Product,Pending Input,P2
1E7261C1-F94A-D9A8-E98B-A47431BFD913,Lionel William,1676092958599,Product,Closed,P1
7C4C7F29-D518-D3E4-8F88-4754CEBFB012,Uriel Bentley,1613070478199,Product,Closed,P2
B847D85B-8521-A336-4A1A-A13DD68E9345,Zahir Cervantes,1633072379399,Administration,Pending Input,P2
60CFA393-0F32-172F-48F8-575ABC1393A2,Honorato Macias,1655122192399,Product,Closed,P1
61DEEAFE-13F6-1F7A-DBD4-1E3FE489D594,Emery Washington,1672072423999,Product,Rejected,P3
885F0946-F592-AB4B-DBE5-8F0A34948E23,Jeremy Booker,1638112329399,Product,Closed,P1
464EEEEC-8365-9367-A411-8117BE910E25,Caldwell Willis,1696011733599,Product,Pending Input,P2
85E7B466-2520-F8DD-B0ED-99F0D8AC5D6A,Demetrius Cameron,1604052725399,Administration,Pending Input,P3
610661D0-4E7E-01B3-331E-B31690B79759,Curran Hoover,1620070537599,Product,Pending Input,P1
215155BB-3144-A0F0-4678-CA7428841B7C,Thomas Atkinson,1622022715599,Product,Closed,P3
F14C6604-CC82-D405-B3CD-5AE64C467DD0,Raphael Dean,1603062053099,Product,Assigned,P2
D7E8605A-1BAE-903C-64B5-96821AA62EB4,Duncan Bush,1650123003499,Administration,New,P3
95C24CE1-CD50-0F66-DDD1-027FDE7323D3,Valentine Jacobson,1657122472899,Administration,Pending Input,P2
195C24E0-10FA-0635-E591-A8C7795BA352,Ronan Shields,1656111801799,Product,New,P2
61C77991-B16F-5B4F-51D7-7F6A296CDDCF,Upton Wade,1674120367299,Product,Pending Input,P1
ABB3C8B6-499F-D3ED-20F9-4E0CCB8D01EC,Armand Castillo,1677060667099,Product,Closed,P2
C31E7CF3-E619-C51B-A2FC-09C23F02CB53,Slade Wilkins,1638051294399,Product,Closed,P2
0C8672C1-BE2C-5E6B-430A-30D278B1F728,Jesse Hurley,1633081492399,Product,New,P2
0DEE9A59-A3EC-0916-3378-2CBF09AFD0A1,Clayton Dale,1699110699099,Administration,New,P2
1FE5D889-102F-047D-5A52-FB3ADCBCBA48,Nero Petersen,1659071418499,Product,Assigned,P2
C6454D5E-D3EE-4160-6CBD-57C21C41A19E,Lawrence Parker,1685091212299,Administration,Pending Input,P3
67C6F650-5B9D-F397-81AE-09D77389842D,Quamar Hays,1674081555299,Administration,Pending Input,P2
2B398340-3BC8-B614-EBC7-3862DC55CA4B,Isaac Kirby,1618101128699,Administration,New,P2
369254FC-EA42-1C0B-D578-460004AE615A,Jin Clayton,1670031642499,Administration,Closed,P3
169C130A-585E-C1BC-0922-8562FBFB1CC6,Murphy Bernard,1639052777899,Product,Rejected,P2
724F69C1-6684-3BF1-5C71-465DCA4F2BC7,Vernon Soto,1611061280299,Product,Closed,P2
63F88F48-C0A9-3C10-1A25-6EA08A664220,Hakeem Nicholson,1657031154899,Product,Pending Input,P2
87FD32C0-78F9-6436-EC0C-F67C198B99C6,Zane Leblanc,1650042816799,Product,Closed,P1
C61B7CB0-016F-8605-E6B7-D35256C181BA,Reuben Sexton,1674092985299,Product,Pending Input,P1
37BFAB0A-4AC7-FF7D-9366-98A9D2FCE620,Elton Alford,1657110520399,Product,Pending Input,P3
F5118C5A-1ACC-4ABA-9CD1-FB310AE843E0,Thaddeus Owen,1613112240199,Product,Pending Input,P2
21421371-28BF-A384-00C5-73A504197409,Hayden Simon,1650010511399,Product,Pending Input,P3
98B808CD-C674-FB3A-86B7-91E58BD9CACA,Yoshio Elliott,1633071559499,Product,Closed,P3
5EE0689C-8901-FBC8-43E6-16317A38C026,Anthony Kirk,1682102423299,Product,Closed,P2
A302BABA-B962-6EF0-C7C1-FEC495FF5035,Devin Woodard,1643110995299,Product,Assigned,P3
CBC7F756-AC91-E5C2-673A-8CA579955207,Brent Mccullough,1690093040899,Product,Closed,P2
B2E3F367-3BE8-C670-E1E4-DF640F13CA96,Ishmael Kaufman,1682011167399,Product,Pending Input,P1
B648DF8F-FC3C-2424-9A1C-4705A4592232,Jarrod Reeves,1671071058599,Product,Pending Input,P2
79E15940-6212-19FC-B156-47F0D21F259D,Berk Ingram,1625012743899,Product,Closed,P3
10EF3890-5B41-D59F-F2D3-6ABAE0F67C9C,Graiden Robinson,1601072675299,Product,Rejected,P2
5A49E4DB-98B2-EEDB-5673-E7BA6BABD04B,Barclay Stafford,1654102956799,Administration,Pending Input,P3
A2AD035B-68F2-B483-46CE-26E6A1132D49,Quinlan Lamb,1634080262699,Product,Closed,P3
5C30681F-3AC1-7336-7536-E28F40A5CA0C,Finn Lancaster,1670011923999,Product,Pending Input,P2
53B7FC7F-D20F-5429-9AFA-6DA3B8AFC2EE,Garth Carlson,1645101236699,Product,Pending Input,P1
07F83F79-2719-C688-9941-FF27A0D3CB80,Duncan Hensley,1690022962399,Administration,Pending Input,P2
C4A123E4-2385-406F-0DFB-B4828D743EE4,Colton Reynolds,1669041046899,Product,Closed,P2
78AB1277-B392-8CFC-756A-7C489E3A7E97,Odysseus Kelley,1624021418799,Product,Pending Input,P2
0BE4E0B4-FBC9-DD9B-B595-3C5E454D6716,Dexter Davis,1605010666499,Product,Rejected,P2
786D0821-0828-91D4-78AD-388061A9AF1A,Lucius Dale,1666092828499,Product,Pending Input,P3
6B699FA1-2D2C-0DB3-531D-EE21D8D7F917,Lars Rivas,1664041510199,Administration,Pending Input,P2
43E2E04E-F366-5BA0-6EC2-A4D4898D6C39,Ulric Olson,1636072545199,Product,Pending Input,P3
3A82A846-7BD8-8704-284C-DDF2A4F04D8A,Ivan Schmidt,1606063023899,Product,New,P3
68024A18-5AA2-9E32-19CC-303FE5368EFA,Kenyon Schmidt,1651050925299,Administration,Closed,P3
56FDFF1B-3D6E-D344-D6D0-1419519CAA91,Oscar Colon,1681102153199,Product,Pending Input,P2
AD3E9A93-1021-F398-5301-87AA652E6B92,Jonas Jefferson,1674081217799,Product,Closed,P2
AE115C19-098B-A93A-807B-2FB4FD2BC588,Jakeem Terrell,1623051275299,Product,New,P1
3B200D22-2AFB-3240-2145-EB34A1CD6B12,August Guzman,1613122231499,Product,New,P2
111CA5D1-4F93-EF39-9FE5-54355DFDE118,Malachi Nunez,1697012500999,Administration,Rejected,P1
D994C541-A52C-5CA0-190A-9385DBFDDC9D,Marvin Heath,1658092151199,Administration,Assigned,P1
89811EC0-2E00-250C-EF77-A6E121E92BA0,Baker Wade,1687011018799,Product,Assigned,P2
F7C964ED-A231-3E55-2511-B0451FEDDA7F,Samuel Barnett,1694032261799,Administration,Assigned,P3
6D0A5A41-E02C-ACB5-9900-2F794A4C5FAE,Hedley Guzman,1643062552499,Administration,New,P1
15535757-0CC2-EA99-D17D-9EA0A6C4C460,Dennis Briggs,1648100130899,Product,Closed,P2
0B0E37AA-2C82-4DF4-FE26-267EA7C87EBC,Nathan Callahan,1632081650099,Product,Closed,P2
D83E6466-99EB-E6FC-4691-AC3F681E43EB,Camden Conner,1638121153499,Product,Pending Input,P3
FF7A3C9C-5011-659A-B460-1DCFAD089150,Ferdinand Ruiz,1645102418199,Administration,Rejected,P3
77FD9122-9A5C-2565-5B99-1AEBB45E67E7,Lars Lawrence,1627011205699,Product,Pending Input,P2
164D4FB7-6A95-4741-3239-DBE4FE56C47A,Magee Willis,1687040373999,Administration,Assigned,P3
7D59D1DF-5769-B021-F2AA-7CCD467C374E,Darius Campbell,1652100508699,Product,Pending Input,P1
BBAD60B0-2B68-26F5-F693-7F6E6E705486,Rigel Browning,1645062618299,Administration,Rejected,P1
D91E6D27-A415-181F-5F70-74039C40C706,Kuame Vang,1694072523799,Administration,Pending Input,P1
D9DEE029-E07D-7D74-D7C1-FFEA221600CC,Ignatius Bradley,1613080363499,Product,Pending Input,P2
59E382A9-6B96-D54B-6DE1-79718DBEA580,Samson Flowers,1694091066199,Product,Pending Input,P2
CA0995FD-98EB-D415-5D05-3B5C7F027CBF,Daniel Jarvis,1640112096399,Product,Pending Input,P2
C2F94B4B-671B-AB19-0DA7-E9882205E565,Nathaniel Dawson,1642070847399,Product,Pending Input,P2
0FE40591-718F-A702-3D68-FB601484C768,Thomas Reid,1638062402999,Product,Closed,P2
A7C2A008-929E-FE3C-9B05-DA59296AE310,Orlando Lancaster,1664052938299,Product,Assigned,P2
5CB82027-B962-C4FE-1270-EE0AE24BD251,Graham Chang,1689110663399,Product,Pending Input,P3
813E5B7C-9FF2-218C-8575-8E36873E335C,Burton Walters,1606080879199,Product,Rejected,P2
5A0EE0E6-7E41-7D5C-FD75-11C54E3BB56B,Stewart Landry,1662062958099,Product,Assigned,P2
83F25CED-45AB-776E-DA44-2FEC3D9A878F,Emmanuel Erickson,1648052254899,Product,Rejected,P2
DA88C1FA-191E-02F7-E65F-4D361DF18E5C,Nissim Acosta,1680101284399,Product,Closed,P2
AD69566F-B490-2207-CBBD-FE6621E4E476,Roth Cooke,1682032116499,Product,Assigned,P2
F4D4B4DA-F0CD-0EE6-05BC-A253D699F16B,Moses Norton,1672082686499,Product,Assigned,P3
C9481E13-A968-F782-298B-3771363CD876,Galvin Gibson,1635080982599,Product,Pending Input,P1
99DB9492-DA90-0A03-6ED1-08A90D54F3FC,Donovan Roman,1661050326499,Administration,Assigned,P2
A7A0F7DB-BCA3-9B3C-2648-3A94D6AF6B87,Theodore Christian,1653081044999,Product,Pending Input,P1
E26D8C75-983A-EF6F-250F-0E9F08FADDF1,Magee Reeves,1658071765999,Administration,Pending Input,P1
B62821C1-1B62-CC65-8952-62EAE9FB3E28,Carl Poole,1613051712899,Product,Pending Input,P2
44639B9E-DE41-D035-5223-CCCC602BBBC5,Ferris Clements,1653021140699,Product,Assigned,P2
E88E85C7-77CF-215B-8D7E-786F5DE6CDA5,Lance Lopez,1691070459299,Product,Pending Input,P1
0AA92E6A-8553-7F32-12C9-43A98CA6ECFE,Hayes Stout,1676032034599,Product,Pending Input,P2
2C298112-A9D6-9BD7-9EA5-E76B92500B14,Shad Head,1670070127299,Product,Pending Input,P3
66A431F2-38CE-91CC-9A6C-80FE60AA7D34,Kareem Garner,1621032388299,Product,Assigned,P1
25F25336-217F-DA81-38B2-484F66AA206C,Dane Sanders,1684052397199,Administration,Pending Input,P3
24F273FD-A551-7D5A-5B6F-AC0CE9B2566E,Giacomo Hunter,1693011139299,Product,Pending Input,P2
