CASE_ID|CASE_NAME|CASE_NUMBER|CASE_TYPE|CASE_STATUS|CASE_PRIORITY
8B5CF905-8DB4-6320-7DE4-279E3F779E55|Stuart Espinoza|1605061675999|Product|Closed|P2
D0B91967-8E31-717F-59C2-0DE4DBD0CA16|Rajah Malone|1655072657599|Administration|New|P1
2664680C-1D6D-3ACC-AF77-5CED098C8540|Paki Paul|1699021391399|Administration|New|P1
B244C22A-8FE5-FCCF-A060-AD3CAF0529B1|Berk Rowe|1691110314499|Product|Pending Input|P1
43EF97F3-D85D-4CBF-E31B-1FF624BD5F60|Phelan Shaffer|1647041709499|Administration|Rejected|P1
C4BD7C3F-EE8D-9874-A6AB-672D6BA2C5C9|Cyrus Roberson|1625060167599|Product|Pending Input|P1
404F2CFC-1C4C-4E7B-715A-6F93375FDCA6|Len Frazier|1634102979399|Administration|Pending Input|P3
6AC7FB5B-09E3-8D90-9207-DEB0BC4194BB|Hashim Wilkerson|1614080828499|Product|Rejected|P1
5C660FCF-5A50-B4BA-EC6C-13DADF5D97C4|Branden Duran|1647071443599|Administration|Closed|P3
89F767CE-A757-EB3A-2BE0-A63BF1696A9B|Ferris Knapp|1696122973199|Product|New|P3
870A763C-C2C1-20F6-53BC-8E3297024B9D|Erich Fuentes|1672092770499|Administration|Rejected|P3
FD151829-F8D7-2F48-1DEE-7D7D00B88FFA|Felix Best|1679101043799|Product|Closed|P1
859A168B-4CA4-664D-8FD6-B1A4614FB25B|Porter Roberson|1648070239999|Product|New|P1
593CC56F-0A34-F192-3D28-69DFA6978C47|Keefe Baldwin|1612032365299|Product|Pending Input|P3
5561AA10-B611-A340-6DDB-7F2AC075D608|Rashad Flores|1653102786499|Product|Assigned|P3
83DE7707-68C9-2E8B-5488-BD70CE0A0B61|Tanek Hart|1690060636699|Administration|New|P1
786E57ED-808A-A53A-6CA7-6EEA1A60117C|Dean Montgomery|1637042917399|Administration|Assigned|P3
6822089E-56E3-DFBF-A61A-9F289ED9A085|Hoyt Snider|1684121340499|Administration|New|P2
AC8F6482-BC94-E7B5-2171-C5262C6B8C0D|Keegan Maddox|1698100551199|Product|New|P1
B56658B7-6E1E-E426-6562-FCC3986D3681|Joshua Rasmussen|1646060791199|Administration|Assigned|P3
39EE88E1-395A-E093-B382-FFFCD4662406|Samuel Stevenson|1651062936399|Product|Pending Input|P1
918E691B-123D-CD15-23D2-777E584F26F0|Michael Faulkner|1609022088599|Product|Closed|P2
C3EBFA8B-890E-7FA0-C8D5-6AF04A303D4D|Ivor Farmer|1633051874199|Product|Pending Input|P2
A859694E-2CDA-012F-CFD5-21FFBD020CCF|Oren Larson|1672020912299|Administration|Pending Input|P2
2A22FE1A-D4C5-775D-8077-5DFE12258DD4|Cole House|1605020973699|Administration|Assigned|P2
50DBCA80-B659-C5F3-5619-2CCD02206835|Gary Strickland|1674031261799|Administration|Closed|P3
0A3603E5-A4A8-25EF-D86C-26B6527D7D8D|Vance Figueroa|1680012314999|Administration|New|P1
8214ABFD-757A-131E-07EF-A84DAEDD6711|Tucker Watkins|1655121196099|Product|Pending Input|P3
727D459C-D0AB-00D5-6C13-DFD585E48204|Keefe Cameron|1629062055999|Administration|Assigned|P2
07AEC06D-F50D-0F0D-DBD9-B542234DF49F|Colton Simpson|1610091280299|Product|New|P1
B78D1FEE-045B-203D-12E9-5B4FBDB13716|Hunter Carter|1632090137199|Product|Closed|P1
FB008721-A158-5259-CFE8-3D88D8FE94A0|Kermit Mann|1628082446499|Administration|Rejected|P1
CA5CCDD0-417B-5630-1763-5C652F470EA2|Basil Barrera|1685051539399|Administration|New|P1
122C67B4-25F7-B29C-62B0-516E18C48804|Joseph Contreras|1677020700899|Product|Pending Input|P2
9C99DB5C-72F1-7521-715B-689619323C16|Allistair Shannon|1680093032199|Product|Closed|P3
363EA6BA-947E-6CFD-C575-E1A80EAF01E6|Cain Sykes|1682071939199|Administration|Rejected|P1
9BADFD33-C3EE-E7B4-1584-0859A084FD09|Gregory Benton|1684022773799|Product|New|P2
E3AA2C3B-BFB5-B1F9-3BFF-2970EDA1EA92|Nicholas Riley|1680052232799|Product|Rejected|P3
5F33D429-D01C-254E-D784-FAFD7CC60184|Sylvester Sexton|1680062759199|Administration|New|P3
3885AE7F-59F5-1A07-FE4E-23F8FBE213E5|Chase Benjamin|1625112555399|Product|Rejected|P2
9E1862E1-3257-941A-4E95-60B306FAF1EA|Murphy Keller|1681070246299|Product|Rejected|P3
2063562C-BB9A-8693-DDBC-1E79A257C204|Zachary Goff|1667041014199|Administration|Assigned|P2
4C6FE3D7-7B7B-6F23-648D-D79568D53B34|James Wiley|1697062190199|Product|Pending Input|P3
2DAB656E-5E18-C27D-EC0F-C72D0B2B8AD0|Hamilton Marsh|1690102865899|Administration|Pending Input|P3
1D752E3E-4964-3D83-6FEF-95AD05A3A753|Cairo Hewitt|1662070537599|Administration|Pending Input|P1
C5039173-3256-4C94-631E-BE1FFF67A113|Neville Ware|1677112876099|Administration|Rejected|P3
D6EBA90D-5463-7A07-D64F-63D81E205265|Vincent Glover|1634120373799|Product|Pending Input|P2
72E1A91A-E3C8-C84C-B5BE-125E263E6A9B|Buckminster Le|1692122711399|Product|Closed|P2
FF85DF9D-92EE-732D-1DE0-8081D0FCCF1D|Xenos Figueroa|1675021190699|Administration|Closed|P2
FEBA997E-8687-C9F6-3BD0-9A39AC97EF55|Travis Russo|1611052424599|Administration|Rejected|P2
80D8368D-150E-95A3-AF50-833C0F7A3C74|Gary Reeves|1667081700199|Administration|Pending Input|P3
39213B18-2AFA-0E93-0674-99381E441313|Sylvester Williams|1639022307599|Administration|Closed|P3
66196910-3122-7A0A-A535-D6B4DB00E1C5|Caesar Haley|1665091665199|Product|Closed|P1
1D3DFD84-FDDE-79B8-29CC-A04C3ACC05F9|Dane Underwood|1661030503499|Administration|Assigned|P1
4176143B-8F57-BB1B-62A9-5962BD4B2033|Kasper Strickland|1616011326899|Product|Rejected|P3
7AE25717-06E7-CA70-890F-4610B8D79873|Allen Moore|1623081469599|Product|New|P2
253F1204-FB90-34F0-8FF7-5FD029B7AEDC|Nasim Wells|1685062451399|Product|Pending Input|P1
580A6BA6-D30B-B5AC-72A1-5C90A5A0E6A4|Mannix Stark|1681071912699|Administration|Pending Input|P2
F83F7E07-701E-FA05-D905-E906BE14A134|Arsenio Morin|1625120897899|Product|Rejected|P2
F21C6606-0521-C62A-EAB1-91A2D02FC8D9|Bert Russell|1636041145699|Administration|Assigned|P1
E138DAE1-79D6-D0AE-DC91-46D359FB0E4F|Randall Richard|1668082327299|Administration|Assigned|P2
BEF923EC-6235-D6A1-95A2-3753147DEC34|Valentine Green|1658050431699|Product|Closed|P2
E7D30459-3F83-4CAB-1945-00F62BCCDEA4|Leo Gamble|1684011920399|Administration|Rejected|P3
32548870-DB4A-0468-3603-097A9D184EBE|Timothy Dyer|1614022700899|Administration|Pending Input|P2
60D09A24-99A5-A19B-F52A-54D92675D79A|Luke May|1620081606099|Administration|Closed|P1
3DC4115C-D1B7-85B1-BDDA-55D90BDBB2EE|Hayden Chan|1615121229899|Administration|Pending Input|P2
561A61D1-11A0-D18C-91C2-8A16F1F0560B|Cullen Hickman|1628110818199|Product|Assigned|P2
E3A856F7-6F48-DEBE-6C4F-F4104604FBE0|Porter Mccormick|1673082316999|Product|Assigned|P1
0591A7D6-11D5-31CA-682F-764F51140DC1|Lev Dominguez|1692110119699|Product|Rejected|P2
EC61F3BB-A7F0-7EB7-1D93-FBC239A774F4|Ulysses Callahan|1690050389199|Product|Closed|P3
4580A19F-DE25-BBBF-4447-166584C30FEC|Alan Burgess|1639082308299|Administration|Rejected|P1
7BF52FDB-7ED9-B678-8523-DB5ECFF6BF7B|Tobias Robbins|1692052307399|Product|Rejected|P3
A5251041-4F7A-8C6B-D5D4-6720F4ED33AC|Uriel Harding|1602092071499|Administration|Rejected|P1
73598A19-A887-0807-1703-A33F3D8B26B2|Hashim Combs|1651081823099|Product|Pending Input|P3
481F6F15-70BD-C3D3-4F72-E3F559E10E5B|Kelly Stout|1668051960599|Administration|Pending Input|P3
EF312EAD-A28A-BD38-3771-8D21EFDDC893|Cadman Odonnell|1695090577499|Administration|Rejected|P1
665373B3-E295-B2F7-AE61-FBA27D5C9DC9|Charles Rojas|1667030385499|Administration|Rejected|P1
EA253C30-3183-C3F4-8906-B9FA6BFA4746|Cullen Wilkinson|1650112068299|Product|Assigned|P1
84418E92-A54C-F887-F59A-BCA371E7B2E9|Tarik Burt|1604062905899|Product|New|P2
0D7A9571-4DFA-66D3-CA66-9C079CC15CC1|Bruno Howe|1696060700199|Product|Pending Input|P1
E2D9E5A6-99AF-D84E-85F6-992284F14F4B|Dalton Mckinney|1654102008799|Product|Assigned|P1
6E94D76C-EE11-ADDA-9395-91A36F869BBE|Prescott Sweeney|1664010434199|Administration|Rejected|P2
F9055352-BC03-ACCC-96BB-A19D994D29BD|Tate Ayala|1613012828499|Administration|New|P1
89B083C5-96A6-3569-5345-63AE8AEB633B|Richard Zimmerman|1671091837199|Product|Closed|P3
45CC5B75-406A-89C9-F264-0C85C67538AE|Ian Orr|1651052452899|Administration|Rejected|P3
CE435FC4-ECC0-55D1-30F5-C3EE95B9039B|Michael Barrera|1687050203299|Administration|Rejected|P2
F825FE26-E083-D2AB-2C52-19855BB8061A|Murphy Nolan|1673070320299|Product|Closed|P3
409C780B-A96D-2C2B-67FC-4C07DC313EE0|Murphy Mcmahon|1683032641699|Administration|Rejected|P3
33E5C6F2-6F8A-5C42-5CA8-DE7966DEADE7|Carlos Mooney|1694111106399|Product|Pending Input|P2
56A8D437-599E-C221-05BB-786CB38A3F60|Adrian Mccarty|1636110670399|Administration|Closed|P3
1A719C16-4C93-2D2C-7467-CDE5D6801E09|Abraham Deleon|1603112872099|Product|Pending Input|P3
DEA801E9-DB40-4536-1F3C-DDB5197D932C|Armando Sweeney|1650081359199|Product|New|P3
3CFA3B80-03B1-8EE0-03C2-0E9FCF944811|Xenos Graves|1652051174399|Administration|New|P3
F7D9C11B-D57A-598F-B8E6-0CA9D3FF7143|Marsden Hamilton|1609021726799|Administration|Assigned|P1
21E8A7E0-1588-3B9C-A248-2AE5CB698655|Cadman Swanson|1680060737399|Administration|Pending Input|P2
E3F6CCBC-C048-2780-1285-16B88202EEE9|Lane Vega|1681041281799|Administration|New|P1
5EA31079-9049-5A72-5564-657CA97704A6|Joshua Valdez|1614023061399|Administration|New|P1
94A61238-94BF-EF2D-7E37-2E77B4D335F3|Julian Hess|1604112267199|Product|Assigned|P1
CF624E77-8837-7A3D-A293-9AEFC9899FE2|Wayne Hays|1663120330799|Product|New|P1
08BBB71C-386C-E857-9C7C-0941C4EA1CA0|Ross Levine|1635051597899|Product|Pending Input|P1
6BEC09E9-D302-EC26-0D84-884A926C854E|Cadman Zimmerman|1658061580999|Administration|Closed|P3
668CCA22-DE24-7718-C9E8-30C98509B6F7|Jason Becker|1628012404199|Administration|Assigned|P1
D02E18D6-FE03-5D9D-67B9-C7ECBC22C73A|Deacon Francis|1646071406399|Product|Rejected|P1
421DA6E9-F700-39AA-6640-D601C683F1E4|Brennan Mayer|1630062888499|Administration|Closed|P1
62E4A21A-5A14-21DD-2AB2-4D6CC86DEF37|Flynn Whitaker|1698070182299|Product|New|P2
373D568E-2035-70B1-903B-CE8502357C83|Sean Blackburn|1689100654199|Product|Pending Input|P3
054E9715-9D09-46AD-1236-74DDC459AC6B|Sean Schroeder|1651042048799|Product|Rejected|P1
CE64A1FD-5277-AA46-F6A1-685D4824F199|Rajah Chandler|1656021464999|Product|Rejected|P2
2C27E1A3-6A87-0A6F-D73A-C4C28373CE11|Ethan Powell|1615071960599|Product|Pending Input|P3
11D86B7D-CE39-58A1-44F3-D4F01652EDE3|Preston Reese|1684011243799|Administration|New|P3
8A7AAA15-B50B-BF40-1940-1CF8CAEE2313|Drew Wall|1608060868299|Product|Closed|P3
06385C56-94A4-A42D-19EA-5DC78C3FDEB2|Vernon Rosario|1652041891499|Product|Assigned|P2
13E771B5-4376-7300-D4C0-CA0F404C07A7|Keith Macias|1688062387899|Administration|Pending Input|P3
C4DFD586-A560-AF99-DBF4-82A12F0625F0|Lane Joyce|1670091605599|Product|Assigned|P3
C7710803-9CEB-09B5-33EB-9C1014BAAECC|Paul Roberson|1681051984499|Product|New|P2
B399B7EA-1A32-A5D6-6B51-D20D969E9969|August Mcknight|1624110715199|Administration|Closed|P1
1157F32F-DE68-296B-B71A-146BD717F2B1|Rogan Odonnell|1646092097199|Product|Assigned|P1
8EEA7ED4-54CE-D4F0-F154-F962B3319082|Brody Mullen|1624110765099|Product|Rejected|P1
9BF3B8FC-C400-6DE3-EAD5-C84367CE6F8C|Mufutau Walton|1635040372599|Administration|Rejected|P1
B548C93B-E280-19C6-679A-0A3BEB3A57E1|Quamar Nieves|1691101096799|Product|Rejected|P2
C19023EF-9B53-CD97-BB79-1AF459F60F0F|Addison Chandler|1674082390499|Product|Closed|P1
5DCD1C01-11BF-BB9A-896F-F3D76F80A509|Murphy Terrell|1688051068299|Product|Closed|P3
F35F78E2-8A5C-A40D-5A6E-D471C26864B5|Matthew Pruitt|1631092314799|Product|New|P2
0A9E0680-C3FA-C593-7B6F-5B4964A803C2|Oliver Lawson|1609080755899|Administration|Pending Input|P2
7934273C-BB46-5322-7F94-ED0B7824C9F7|Rahim Hebert|1641032341199|Administration|New|P2
6BF34136-7E9F-FB75-57E1-E068BD72249D|Lucas Rios|1647080109399|Product|Assigned|P3
DCA4A3C1-5E85-3B07-18BC-41E121000D64|Thaddeus Neal|1632070598899|Product|New|P2
356EB77C-79D5-93C9-A67A-2779C2195365|Zane Klein|1662051080299|Product|Pending Input|P3
3D879482-3040-C47D-6F1D-592E6B09740A|Aaron Curtis|1612021951699|Administration|Closed|P3
E18A3DF7-2A9C-4C07-519B-859B8BA09F99|Patrick Mcgowan|1643051233299|Administration|Rejected|P2
CED8FFB2-689E-3A2E-9CF7-6C628DB013C5|Octavius Cain|1624120434499|Administration|Closed|P1
19372A4C-5347-FEF0-5436-E9CD51B4DAA2|Simon Moss|1648072945199|Administration|Pending Input|P1
206F00D1-93E0-1E02-7740-B6D2532C9C82|Perry Sheppard|1644011795099|Product|Pending Input|P3
953C8C99-CD90-B90B-C948-C899B20A5432|Jonah Greene|1634011049699|Administration|New|P3
974C8066-C48E-948B-B123-840980E227D2|Ivan Bolton|1688092737699|Administration|Rejected|P3
8EA591E7-9BF7-C983-F268-12E63C70A0E6|Hoyt Beck|1609051620799|Product|New|P1
9896B674-F8A7-2AF2-9CFE-EB16BA39A372|Kelly Delacruz|1665101232799|Product|New|P1
B4EF18EC-B181-03F1-C763-9C79FDEEFC41|Murphy Kirkland|1660022931699|Administration|New|P2
08C4EF91-6DD3-4FB0-EC02-18633FDC9789|Samson Justice|1673110784699|Administration|New|P2
19C1AD46-61F4-8F60-368C-1ED9B50A9249|Acton Watkins|1696040958399|Product|Closed|P3
D2501AB4-59A9-19E7-0ED8-41D4CAA73055|Cullen Logan|1667022643899|Product|Pending Input|P2
8129E151-1C42-9969-6BB6-195B451E4212|Vincent Walters|1621100933299|Administration|Assigned|P1
36AE08F6-F5BF-0E70-F18A-170C8FE50870|Oren Henson|1664020657299|Administration|Rejected|P3
E1AD8268-D706-5D6F-403A-B0FA006A7BB8|Dorian Conway|1637032123999|Administration|New|P3
361006A6-3796-9D7F-A19B-BA3A79542B5F|Cooper Giles|1613050603399|Administration|Assigned|P1
A7DED326-CEAC-6681-AD6D-F163BAE71B07|Callum Prince|1603021930599|Administration|Closed|P3
456EDC65-CC6E-5424-024F-19A04DC993E7|Bruce Davis|1665021935499|Product|Assigned|P2
951535A5-A700-1678-E529-4A148B1E77CB|Boris Reilly|1666051046499|Administration|Pending Input|P1
E2E7BCAB-DC87-5E0A-15E2-2EC9CFA49E34|Kane Davis|1626062007399|Administration|Pending Input|P2
CB47B8C2-0C62-F00A-7D6A-02646AA1A211|Armando Johnson|1640072316399|Administration|New|P1
BB6075DF-D357-9EF4-0D2A-10DE588B6AC6|Dean Little|1644012933199|Product|Rejected|P2
DB52D771-1752-1A51-6D43-A1BDBCC888D0|Finn Leonard|1643011484999|Product|New|P3
063BB278-D0F7-CF34-045F-9D2DA06EA088|Reece Duran|1626022870499|Product|Closed|P1
4FA0741F-FF97-5388-78A5-704D8427FAAF|Akeem Meyer|1622010433899|Administration|New|P3
B07127D3-7895-7FFF-2B0B-49EDE9B7CC9E|Joseph Whitley|1663092530599|Administration|Rejected|P2
AE31111C-8758-88C0-81C8-A7FEF2D9A193|Maxwell Melton|1674050616899|Administration|Rejected|P3
F914D398-8C07-3A06-48DA-0A774D81D7E1|Lamar Haynes|1609102324099|Product|Closed|P2
1BFAF05F-0C4A-1AAF-9491-F2770E2018FF|Ryan Carroll|1673051154099|Administration|Pending Input|P3
56D02BC3-7E48-BD3E-3516-87F3FC0E2DAF|Nasim Hardin|1619121669999|Product|Assigned|P1
DBB73524-C66F-D690-870F-F930C38B4AAD|Trevor Mckenzie|1632080928399|Administration|Assigned|P1
24B5431A-EBB0-4E56-6C9D-FB7B6A68D5D0|Simon Frost|1617052292599|Administration|Pending Input|P2
0B46B2C1-69BA-33CF-1380-A4E7C2B25D15|Nolan Kidd|1670062917299|Administration|Assigned|P1
B86CA220-3744-23CA-64D9-B340ED125528|Lawrence Harrington|1613081209299|Administration|Rejected|P3
428F662A-BD0C-F7E7-0E29-1CBB7BB15606|Nehru Mccall|1630121388099|Product|Rejected|P2
07155497-F8B8-2C58-FEAF-AC5772E9709F|Chase Slater|1604120216399|Product|Pending Input|P1
315F62C7-4E4D-A1B1-1BAC-7BCFB89C1764|Micah Nixon|1611113090099|Administration|Rejected|P3
65198AE1-126E-009C-255F-65966BC66114|Zachary Church|1614110531299|Product|Assigned|P1
D7BEFA7F-336D-D18E-788A-62E3CA6B8CEE|Cody Mendez|1618100877899|Product|Pending Input|P2
39DC3942-9759-70A5-4B80-7595872A70E6|Brenden Brock|1681061788399|Administration|Rejected|P2
473DCFEB-72A4-C5DF-B09B-C65F5F511C93|Caesar Bradshaw|1660102610799|Product|Closed|P3
4739D2FB-4BA3-30A5-7CA0-D7B578E01178|Dane Emerson|1639052148999|Administration|Rejected|P3
2D194087-24D8-7C4F-00EE-B8D5B0394DE8|Walker Townsend|1697043013999|Product|Closed|P2
70E2DD72-FE55-6ADD-E667-35297D67E0DF|Michael Melendez|1604022489299|Product|Closed|P2
A20B6B31-B3B2-D69D-BA72-022EE83ACF6F|Walker Singleton|1631111799699|Administration|Rejected|P1
1C87684A-3BF6-5EBA-5992-703DF7FE4EB0|Ryder Oliver|1615070739699|Product|Closed|P2
0222EB63-8063-B30D-55AA-4D34BCFF1E3C|Vance Dennis|1622031081099|Product|Assigned|P1
C2ED0199-93CF-F6DD-DEF6-7E9466BD7603|Ira Schneider|1692062938899|Product|Pending Input|P3
BC20F130-D00C-77F3-6B65-0ADB034935B2|Alan Dyer|1687111132699|Product|Pending Input|P2
6BD38D31-EF5F-724F-5652-1E358BA00AE9|Alexander Robertson|1659020230899|Administration|Assigned|P1
25A49EC7-3608-4285-1E50-F38E2120F349|Jarrod Suarez|1631100272199|Administration|Rejected|P2
C06A35D8-B43A-0EF9-22F8-28DEDD5B9FA1|Valentine Glenn|1674040723399|Product|Pending Input|P1
5C6C3B2D-EE16-3F4E-5360-BE614DD2EE74|Jin Mclaughlin|1627052483499|Administration|Pending Input|P3
8936AB39-8AC6-E092-CBCD-5B0D1DB4EF83|Armando Vaughan|1611120489299|Administration|Closed|P2
